Job	Pri	State	Tool	Dataset	Campaign	Experiment	Instrument	Parm File	Settings_File	Organism	Organism DB	Protein Collection List	Protein Options	Comment	Created	Started	Finished	Runtime	Associated Processor Group	Job Request	Results Folder	Archive Folder Path	Last_Affected
278598	2	Complete	Decon2LS	RSPH_PtoA_NL_21_rep3_20Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_21	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:32 AM	1/22/2008 12:55 PM	80.65		1	DLS200801221252_Auto278598	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_21_rep3_20Jan08_Raptor_07-06-03\DLS200801221252_Auto278598	1/22/2008 12:55 PM
278597	2	Complete	Decon2LS	RSPH_PtoA_NL_20_rep3_19Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_20	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:31 AM	1/22/2008 12:55 PM	80.75		1	DLS200801221251_Auto278597	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_20_rep3_19Jan08_Raptor_07-06-03\DLS200801221251_Auto278597	1/22/2008 12:55 PM
278596	2	Complete	Decon2LS	RSPH_PtoA_NL_23_rep2_19Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:25 AM	1/22/2008 02:11 PM	161.25		1	DLS200801221406_Auto278596	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_23_rep2_19Jan08_Raptor_07-11-01\DLS200801221406_Auto278596	1/22/2008 02:10 PM
278595	2	Complete	Decon2LS	RSPH_PtoA_NL_18_rep2_19Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:17 AM	1/22/2008 12:20 PM	61.88		1	DLS200801221218_Auto278595	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_18_rep2_19Jan08_Raptor_07-11-01\DLS200801221218_Auto278595	1/22/2008 12:19 PM
278594	2	Complete	Decon2LS	RSPH_Ponly_27_run1_21Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:25 AM	1/22/2008 12:00 PM	90.73		1	DLS200801221155_Auto278594	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_27_run1_21Jan08_Raptor_07-11-11\DLS200801221155_Auto278594	1/22/2008 11:59 AM
278593	2	Complete	Decon2LS	RSPH_Ponly_26_run1_21Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:23 AM	1/22/2008 11:35 AM	69.25		1	DLS200801221131_Auto278593	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_26_run1_21Jan08_Raptor_07-11-11\DLS200801221131_Auto278593	1/22/2008 11:34 AM
278592	2	Complete	Decon2LS	RSPH_Ponly_22_run1_21Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:20 AM	1/22/2008 11:45 AM	80.67		1	DLS200801221140_Auto278592	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_22_run1_21Jan08_Raptor_07-11-11\DLS200801221140_Auto278592	1/22/2008 11:44 AM
278591	2	Complete	Decon2LS	RSPH_Ponly_25_run1_20Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:19 AM	1/22/2008 11:35 AM	75.28		1	DLS200801221134_Auto278591	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_25_run1_20Jan08_Raptor_07-11-11\DLS200801221134_Auto278591	1/22/2008 11:34 AM
278590	2	Complete	Decon2LS	RSPH_Ponly_28_run1_20Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:19 AM	1/22/2008 12:00 PM	100.12		1	DLS200801221158_Auto278590	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_28_run1_20Jan08_Raptor_07-11-11\DLS200801221158_Auto278590	1/22/2008 11:59 AM
278589	2	Complete	Decon2LS	RSPH_Aonly_21_run3_19Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_21	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:19 AM	1/22/2008 11:40 AM	80.65		1	DLS200801221138_Auto278589	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_21_run3_19Jan08_Raptor_07-11-11\DLS200801221138_Auto278589	1/22/2008 11:39 AM
278588	2	Complete	Decon2LS	RSPH_Aonly_18_run3_19Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:17 AM	1/22/2008 10:18 AM	1/22/2008 11:35 AM	73.13		1	DLS200801221131_Auto278588	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_18_run3_19Jan08_Raptor_07-11-11\DLS200801221131_Auto278588	1/22/2008 11:34 AM
278138	2	Complete	Decon2LS	RSPH_Aonly_16_run3_19Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/19/2008 10:50 AM	1/19/2008 10:53 AM	1/19/2008 01:45 PM	169.60		1	DLS200801191342_Auto278138	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_16_run3_19Jan08_Raptor_07-11-11\DLS200801191342_Auto278138	1/19/2008 01:45 PM
278137	2	Complete	Decon2LS	RSPH_PtoA_NL_10_rep1_19Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_10	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/19/2008 10:50 AM	1/19/2008 10:53 AM	1/19/2008 12:25 PM	88.85		1	DLS200801191221_Auto278137	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_10_rep1_19Jan08_Raptor_07-06-03\DLS200801191221_Auto278137	1/19/2008 12:24 PM
278136	2	Complete	Decon2LS	RSPH_PtoA_NL_21_rep2_17Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_21	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/19/2008 10:50 AM	1/19/2008 10:53 AM	1/19/2008 12:20 PM	81.77		1	DLS200801191214_Auto278136	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_21_rep2_17Jan08_Raptor_07-11-01\DLS200801191214_Auto278136	1/19/2008 12:19 PM
278135	2	Complete	Decon2LS	RSPH_PtoA_NL_20_rep1_17Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_20	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/19/2008 10:50 AM	1/19/2008 10:51 AM	1/19/2008 02:00 PM	187.43		1	DLS200801191357_Auto278135	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_20_rep1_17Jan08_Raptor_07-06-01\DLS200801191357_Auto278135	1/19/2008 02:00 PM
277696	2	Complete	Decon2LS	RSPH_Ponly_06_run1_21Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_06	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/18/2008 07:37 AM	1/18/2008 09:03 AM	1/18/2008 12:15 PM	186.52		1	DLS200801181209_Auto277696	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_06_run1_21Dec07_Raptor_07-11-01\DLS200801181209_Auto277696	1/18/2008 12:14 PM
277682	2	Complete	Decon2LS	RSPH_Aonly_25_run3_20Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/18/2008 05:34 AM	1/18/2008 08:33 AM	1/18/2008 09:33 AM	59.37		1	DLS200801180932_Auto277682	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_25_run3_20Dec07_Raptor_07-11-11\DLS200801180932_Auto277682	1/18/2008 09:33 AM
277675	2	Complete	Decon2LS	RSPH_Aonly_26_run2_21Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/18/2008 04:49 AM	1/18/2008 07:54 AM	1/18/2008 08:58 AM	60.98		1	DLS200801180854_Auto277675	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_26_run2_21Dec07_Raptor_07-11-11\DLS200801180854_Auto277675	1/18/2008 08:58 AM
277197	2	Complete	Decon2LS	RSPH_Aonly_21_run3_15Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_21	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 07:01 PM	1/15/2008 07:02 PM	1/15/2008 09:42 PM	159.10		1	DLS200801152140_Auto277197	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_21_run3_15Jan08_Raptor_07-11-11\DLS200801152140_Auto277197	1/15/2008 09:41 PM
277196	2	Complete	Decon2LS	RSPH_Aonly_23_run2_13Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 07:00 PM	1/15/2008 07:01 PM	1/15/2008 10:07 PM	182.75		1	DLS200801152203_Auto277196	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_23_run2_13Jan08_Raptor_07-11-11\DLS200801152203_Auto277196	1/15/2008 10:06 PM
277019	2	Complete	Decon2LS	RSPH_Aonly_16_run3_14Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:22 PM	1/15/2008 01:35 PM	1/15/2008 02:49 PM	73.17		1	DLS200801151447_Auto277019	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_16_run3_14Jan08_Raptor_07-11-11\DLS200801151447_Auto277019	1/15/2008 02:48 PM
277018	2	Complete	Decon2LS	RSPH_Aonly_18_run3_15Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:21 PM	1/15/2008 01:00 PM	1/15/2008 02:09 PM	66.57		1	DLS200801151406_Auto277018	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_18_run3_15Jan08_Raptor_07-11-11\DLS200801151406_Auto277018	1/15/2008 02:08 PM
277017	2	Complete	Decon2LS	RSPH_PtoA_NL_16_rep3_15Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:21 PM	1/15/2008 12:57 PM	1/15/2008 02:19 PM	80.63		1	DLS200801151417_Auto277017	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_16_rep3_15Jan08_Raptor_07-06-03\DLS200801151417_Auto277017	1/15/2008 02:18 PM
277016	2	Complete	Decon2LS	RSPH_PtoA_NL_16_rep2_14Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:21 PM	1/15/2008 12:46 PM	1/15/2008 01:44 PM	54.80		1	DLS200801151340_Auto277016	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_16_rep2_14Jan08_Raptor_07-11-01\DLS200801151340_Auto277016	1/15/2008 01:43 PM
277015	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep3_14Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:21 PM	1/15/2008 12:34 PM	1/15/2008 01:54 PM	78.07		1	DLS200801151352_Auto277015	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep3_14Jan08_Raptor_07-06-03\DLS200801151352_Auto277015	1/15/2008 01:53 PM
277014	2	Complete	Decon2LS	RSPH_PtoA_NL_19_rep2_14Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_19	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:21 PM	1/15/2008 12:25 PM	1/15/2008 02:54 PM	147.78		1	DLS200801151452_Auto277014	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_19_rep2_14Jan08_Raptor_07-11-01\DLS200801151452_Auto277014	1/15/2008 02:53 PM
277013	2	Complete	Decon2LS	RSPH_PtoA_NL_20_rep2_15Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_20	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:16 PM	1/15/2008 12:18 PM	1/15/2008 02:39 PM	137.07		1	DLS200801151434_Auto277013	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_20_rep2_15Jan08_Raptor_07-11-01\DLS200801151434_Auto277013	1/15/2008 02:38 PM
277012	2	Complete	Decon2LS	RSPH_PtoA_NL_16_rep1_15Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:16 PM	1/15/2008 12:18 PM	1/15/2008 01:39 PM	77.45		1	DLS200801151334_Auto277012	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_16_rep1_15Jan08_Raptor_07-06-01\DLS200801151334_Auto277012	1/15/2008 01:38 PM
277011	2	Complete	Decon2LS	RSPH_PtoA_NL_19_rep1_14Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_19	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/15/2008 12:16 PM	1/15/2008 12:17 PM	1/15/2008 01:44 PM	82.98		1	DLS200801151339_Auto277011	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_19_rep1_14Jan08_Raptor_07-06-01\DLS200801151339_Auto277011	1/15/2008 01:43 PM
275939	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep1_14Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:50 PM	1/14/2008 06:06 PM	1/14/2008 07:11 PM	63.48		1	DLS200801141909_Auto275939	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep1_14Jan08_Raptor_07-06-01\DLS200801141909_Auto275939	1/14/2008 07:10 PM
275938	2	Complete	Decon2LS	RSPH_PtoA_NL_14_rep1_13Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:49 PM	1/14/2008 06:06 PM	1/14/2008 07:16 PM	67.87		1	DLS200801141913_Auto275938	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_14_rep1_13Jan08_Raptor_07-06-03\DLS200801141913_Auto275938	1/14/2008 07:15 PM
275937	2	Complete	Decon2LS	RSPH_PtoA_NL_08_rep3_13Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_08	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:49 PM	1/14/2008 06:03 PM	1/14/2008 07:01 PM	55.75		1	DLS200801141858_Auto275937	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_08_rep3_13Jan08_Raptor_07-11-01\DLS200801141858_Auto275937	1/14/2008 07:00 PM
275936	2	Complete	Decon2LS	RSPH_Aonly_19_run3_14Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_19	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 05:02 PM	1/14/2008 06:36 PM	88.78		1	DLS200801141830_Auto275936	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_19_run3_14Jan08_Raptor_07-11-11\DLS200801141830_Auto275936	1/14/2008 06:35 PM
275935	2	Complete	Decon2LS	RSPH_PtoA_NL_18_rep3_14Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:55 PM	1/14/2008 06:10 PM	71.00		1	DLS200801141805_Auto275935	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_18_rep3_14Jan08_Raptor_07-06-03\DLS200801141805_Auto275935	1/14/2008 06:10 PM
275934	2	Complete	Decon2LS	RSPH_PtoA_NL_17_rep2_14Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_17	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:54 PM	1/14/2008 06:10 PM	74.37		1	DLS200801141807_Auto275934	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_17_rep2_14Jan08_Raptor_07-11-01\DLS200801141807_Auto275934	1/14/2008 06:10 PM
275933	2	Complete	Decon2LS	RSPH_PtoA_NL_21_rep1_14Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_21	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:52 PM	1/14/2008 07:36 PM	161.15		1	DLS200801141932_Auto275933	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_21_rep1_14Jan08_Raptor_07-06-01\DLS200801141932_Auto275933	1/14/2008 07:35 PM
275932	2	Complete	Decon2LS	RSPH_Aonly_28_run2_14Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:49 PM	1/14/2008 06:26 PM	94.53		1	DLS200801141823_Auto275932	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_28_run2_14Jan08_Raptor_07-11-11\DLS200801141823_Auto275932	1/14/2008 06:25 PM
275931	2	Complete	Decon2LS	RSPH_PtoA_NL_19_rep3_14Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_19	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:49 PM	1/14/2008 06:10 PM	76.37		1	DLS200801141805_Auto275931	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_19_rep3_14Jan08_Raptor_07-06-03\DLS200801141805_Auto275931	1/14/2008 06:10 PM
275930	2	Complete	Decon2LS	RSPH_PtoA_NL_10_rep3_13Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_10	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:49 PM	1/14/2008 06:20 PM	86.75		1	DLS200801141815_Auto275930	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_10_rep3_13Jan08_Raptor_07-11-01\DLS200801141815_Auto275930	1/14/2008 06:20 PM
275929	2	Complete	Decon2LS	RSPH_PtoA_NL_18_rep1_13Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:49 PM	1/14/2008 06:05 PM	73.82		1	DLS200801141802_Auto275929	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_18_rep1_13Jan08_Raptor_07-06-01\DLS200801141802_Auto275929	1/14/2008 06:05 PM
275928	2	Complete	Decon2LS	RSPH_Aonly_22_run2_13Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:49 PM	1/14/2008 06:46 PM	114.00		1	DLS200801141842_Auto275928	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_22_run2_13Jan08_Raptor_07-11-11\DLS200801141842_Auto275928	1/14/2008 06:45 PM
275927	2	Complete	Decon2LS	RSPH_PtoA_NL_13_rep3_13Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_13	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/14/2008 04:48 PM	1/14/2008 04:48 PM	1/14/2008 07:11 PM	140.52		1	DLS200801141908_Auto275927	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_13_rep3_13Jan08_Raptor_07-11-01\DLS200801141908_Auto275927	1/14/2008 07:10 PM
275759	2	Complete	Decon2LS	RSPH_PtoA_NL_14_rep2_2Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 04:55 PM	1/11/2008 05:32 PM	1/11/2008 06:35 PM	62.08		1	DLS200801111833_Auto275759	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_14_rep2_2Jan08_Raptor_07-11-01\DLS200801111833_Auto275759	1/11/2008 06:35 PM
275758	2	Complete	Decon2LS	RSPH_Ponly_03_run1_22Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_03	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 04:54 PM	1/11/2008 05:29 PM	1/11/2008 06:30 PM	59.05		1	DLS200801111828_Auto275758	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_03_run1_22Dec07_Raptor_07-11-01\DLS200801111828_Auto275758	1/11/2008 06:30 PM
275757	2	Complete	Decon2LS	RSPH_PtoA_NL_04_rep2_21Dec07_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_04	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 04:52 PM	1/11/2008 05:17 PM	1/11/2008 06:25 PM	66.23		1	DLS200801111822_Auto275757	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_04_rep2_21Dec07_Raptor_07-06-03\DLS200801111822_Auto275757	1/11/2008 06:25 PM
